id,Title,Permalink,"Product categories",Slug
1880,"[:en]GCC Petrochemicals[:]",https://www.marmoremena.com/reports/gcc-petrochemicals/,"Country>GCC Region|Industry>Petrochemicals",gcc-petrochemicals
1881,"[:en]GCC Institutional Investors I - SWF[:ar]GCC Institutional Investors I - SWF[:]",https://www.marmoremena.com/reports/gcc-institutional-investors-i-swf/,"Country>GCC Region|Industry>Others",gcc-institutional-investors-i-swf
1888,"[:en]GCC Islamic Finance[:]",https://www.marmoremena.com/reports/gcc-islamic-finance/,"Country>GCC Region|Industry>Others",gcc-islamic-finance
1894,"[:en]Kuwait Aviation[:ar]قطاع الطيران في الكويت[:]",https://www.marmoremena.com/reports/kuwait-aviation/,Industry>Aviation|Country>Kuwait,kuwait-aviation
1900,"[:en]GCC Family Business[:]",https://www.marmoremena.com/reports/gcc-family-business/,"Country>GCC Region|Industry>Others",gcc-family-business
1904,"[:en]UAE Investment Banking[:]",https://www.marmoremena.com/reports/uae-investment-banking/,"Industry>Investment|Country>United Arab Emirates",uae-investment-banking
1914,"UAE Luxury Retail",https://www.marmoremena.com/reports/uae-luxury-retail/,"Industry>Retail|Country>United Arab Emirates",uae-luxury-retail
1915,"[:en]UAE Social Media[:]",https://www.marmoremena.com/reports/uae-social-media/,"Industry>Media|Country>United Arab Emirates",uae-social-media
1917,"[:en]UAE Telecom[:]",https://www.marmoremena.com/reports/uae-telecom/,"Industry>Telecom|Country>United Arab Emirates",uae-telecom
1918,"[:en]UAE Wealth Management[:]",https://www.marmoremena.com/reports/uae-wealth-management/,"Country>United Arab Emirates|Industry>Wealth Management",uae-wealth-management
1919,"[:en]When GCC Women Invest[:]",https://www.marmoremena.com/reports/when-gcc-women-invest/,"Country>GCC Region|Industry>Others",when-gcc-women-invest
1920,"[:en]UAE Brokerage[:]",https://www.marmoremena.com/reports/uae-brokerage/,"Industry>Brokerage|Country>United Arab Emirates",uae-brokerage
1921,"[:en]UAE Contracting[:]",https://www.marmoremena.com/reports/uae-contracting/,"Industry>Contracting|Country>United Arab Emirates",uae-contracting
1925,"[:en]UAE Education[:]",https://www.marmoremena.com/reports/uae-education/,"Industry>Education|Country>United Arab Emirates",uae-education
1926,"[:en]Saudi Mortgage[:]",https://www.marmoremena.com/reports/saudi-mortgage/,"Industry>Others|Country>Saudi Arabia",saudi-mortgage
1927,"[:en]Saudi Petrochemicals[:]",https://www.marmoremena.com/reports/saudi-petrochemicals/,"Industry>Petrochemicals|Country>Saudi Arabia",saudi-petrochemicals
1932,"[:en]Saudi Telecom Sector[:]",https://www.marmoremena.com/reports/saudi-telecom/,"Country>Saudi Arabia|Industry>Telecom",saudi-telecom
1935,"[:en]Saudi Remittance Industry[:]",https://www.marmoremena.com/reports/saudi-remittance-industry/,"Industry>Remittance Industry|Country>Saudi Arabia",saudi-remittance-industry
1947,"[:en]UAE Asset Management[:]",https://www.marmoremena.com/reports/uae-asset-management/,"Industry>Asset Management|Country>United Arab Emirates",uae-asset-management
1959,"[:en]GCC Healthcare[:]",https://www.marmoremena.com/reports/gcc-healthcare/,"Country>GCC Region|Industry>Healthcare",gcc-healthcare
1963,"[:en]Kuwait Luxury Retail[:]",https://www.marmoremena.com/reports/kuwait-luxury-retail/,Country>Kuwait|Industry>Retail,kuwait-luxury-retail
1966,"[:en]Saudi Contracting[:]",https://www.marmoremena.com/reports/saudi-contracting/,"Industry>Contracting|Country>Saudi Arabia",saudi-contracting
1968,"[:en]Offsets in the GCC[:]",https://www.marmoremena.com/reports/offsets-in-the-gcc/,"Country>GCC Region|Industry>Others",offsets-in-the-gcc
1969,"[:en]GCC Insurance Industry[:]",https://www.marmoremena.com/reports/gcc-insurance-industry/,"Country>GCC Region|Industry>Insurance",gcc-insurance-industry
1970,"[:en]Qatar Aviation[:]",https://www.marmoremena.com/reports/qatar-aviation/,Industry>Aviation|Country>Qatar,qatar-aviation
1971,"[:en]GCC Aviation Low Cost Carriers[:]",https://www.marmoremena.com/reports/gcc-aviation-low-cost-carriers/,"Industry>Aviation|Country>GCC Region",gcc-aviation-low-cost-carriers
1972,"[:en]Egypt Power[:]",https://www.marmoremena.com/reports/egypt-power/,"Country>MENA Region|Industry>Power",egypt-power
1974,"[:en]Qatar Power[:]",https://www.marmoremena.com/reports/qatar-power/,Industry>Power|Country>Qatar,qatar-power
1975,"[:en]UAE Power[:]",https://www.marmoremena.com/reports/uae-power/,"Industry>Power|Country>United Arab Emirates",uae-power
1977,"[:en]Oman Ports[:]",https://www.marmoremena.com/reports/oman-ports/,Country>Oman|Industry>Ports,oman-ports
1978,"[:en]Qatar Ports[:]",https://www.marmoremena.com/reports/qatar-ports/,Industry>Ports|Country>Qatar,qatar-ports
1979,"[:en]Saudi Ports[:]",https://www.marmoremena.com/reports/saudi-ports/,"Industry>Ports|Country>Saudi Arabia",saudi-ports
1980,"[:en]UAE Ports[:]",https://www.marmoremena.com/reports/uae-ports/,"Industry>Ports|Country>United Arab Emirates",uae-ports
1982,"[:en]Saudi Water[:]",https://www.marmoremena.com/reports/saudi-water/,"Country>Saudi Arabia|Industry>Water",saudi-water
1983,"[:en]Kuwait Water[:]",https://www.marmoremena.com/reports/kuwait-water/,Country>Kuwait|Industry>Water,kuwait-water
1984,"[:en]Qatar Water[:]",https://www.marmoremena.com/reports/qatar-water/,Country>Qatar|Industry>Water,qatar-water
2004,"[:en]Saudi Aviation[:]",https://www.marmoremena.com/reports/saudi-aviation/,"Industry>Aviation|Country>Saudi Arabia",saudi-aviation
2005,"[:en]Kuwait Ports[:]",https://www.marmoremena.com/reports/kuwait-ports/,Country>Kuwait|Industry>Ports,kuwait-ports
2006,"[:en]Kuwait Power[:]",https://www.marmoremena.com/reports/kuwait-power/,Country>Kuwait|Industry>Power,kuwait-power
2007,"[:en]Qatar Roads & Railways[:]",https://www.marmoremena.com/reports/qatar-roads-railways/,"Country>Qatar|Industry>Roads and Railways",qatar-roads-railways
2008,"[:en]Qatar Residential Real Estate[:]",https://www.marmoremena.com/reports/qatar-residential-real-estate/,"Country>Qatar|Industry>Real Estate",qatar-residential-real-estate
2009,"[:en]Saudi Residential Real Estate[:]",https://www.marmoremena.com/reports/saudi-residential-real-estate/,"Industry>Real Estate|Country>Saudi Arabia",saudi-residential-real-estate
2010,"[:en]GCC Affordable Housing[:]",https://www.marmoremena.com/reports/gcc-affordable-housing/,"Country>GCC Region|Industry>Real Estate",gcc-affordable-housing
2011,"[:en]UAE Residential Real Estate[:]",https://www.marmoremena.com/reports/uae-residential-real-estate/,"Industry>Real Estate|Country>United Arab Emirates",uae-residential-real-estate
2012,"[:en]Saudi Office Real Estate[:]",https://www.marmoremena.com/reports/saudi-office-real-estate/,"Industry>Real Estate|Country>Saudi Arabia",saudi-office-real-estate
2013,"[:en]Kuwait Real Estate[:]",https://www.marmoremena.com/reports/kuwait-real-estate/,"Country>Kuwait|Industry>Real Estate",kuwait-real-estate
2017,"[:en]Kuwait - France[:]",https://www.marmoremena.com/reports/kuwait-france-trade/,Economy|Country>Kuwait,kuwait-france-trade
2018,"[:en]Kuwait Key Partners[:]",https://www.marmoremena.com/reports/kuwait-key-partners/,Economy|Country>Kuwait,kuwait-key-partners
2020,"[:en]The Diplomatic Standoff: Assessing the Economic Cost to Qatar[:ar]The Diplomatic Standoff: Assessing the Economic Cost to Qatar[:]",https://www.marmoremena.com/reports/the-diplomatic-standoff-assessing-the-economic-cost-to-qatar/,Economy|Country>Qatar,the-diplomatic-standoff-assessing-the-economic-cost-to-qatar
2028,"[:en]Kuwait Economic Themes[:]",https://www.marmoremena.com/reports/kuwait-economic-themes/,Economy|Country>Kuwait,kuwait-economic-themes
2029,"[:en]Qatar Economic Themes[:]",https://www.marmoremena.com/reports/qatar-economic-themes/,Economy|Country>Qatar,qatar-economic-themes
2030,"[:en]Saudi Economic Themes[:]",https://www.marmoremena.com/reports/saudi-economic-themes/,"Economy|Country>Saudi Arabia",saudi-economic-themes
2031,"[:en]UAE Economic Themes[:]",https://www.marmoremena.com/reports/uae-economic-themes/,"Economy|Country>United Arab Emirates",uae-economic-themes
2032,"[:en]From Bitcoin to Blockchain[:ar]From Bitcoin to Blockchain[:]",https://www.marmoremena.com/reports/from-bitcoin-to-blockchain/,"Technology|Country>GCC Region",from-bitcoin-to-blockchain
2033,"[:en]Kuwait Projects: KWD 10bn Awarded[:]",https://www.marmoremena.com/reports/kuwait-projects-kwd-10bn-awarded/,Economy|Country>Kuwait,kuwait-projects-kwd-10bn-awarded
2034,"[:en]Are GCC Businesses Leveraging Social Media[:]",https://www.marmoremena.com/reports/are-gcc-businesses-leveraging-social-media/,"Economy|Country>GCC Region",are-gcc-businesses-leveraging-social-media
2035,"[:en]The What of VAT[:]",https://www.marmoremena.com/reports/the-what-of-vat/,"Economy|Country>GCC Region",the-what-of-vat
2036,"[:en]Top GCC Risks 2016[:]",https://www.marmoremena.com/reports/top-gcc-risks-2016/,"Economy|Country>GCC Region",top-gcc-risks-2016
2037,"[:en]Crude Awakening[:ar]الذروة النفطية[:]",https://www.marmoremena.com/reports/crude-awakening/,"Others>First Take|Country>Saudi Arabia",crude-awakening
2040,"[:en]Financing Options in GCC[:]",https://www.marmoremena.com/reports/financing-options-in-gcc/,"Economy|Country>GCC Region",financing-options-in-gcc
2041,"[:en]GCC Institutional Investors III - Pension Funds[:]",https://www.marmoremena.com/?post_type=product&p=2041,"Country>GCC Region|Industry>Others",gcc-institutional-investors-iii-pension-funds
2043,"[:en]GCC Institutional Investors II – SOE[:]",https://www.marmoremena.com/reports/gcc-institutional-investors-ii-soe/,"Country>GCC Region|Industry>Others",gcc-institutional-investors-ii-soe
2046,"[:en]GCC Retail[:]",https://www.marmoremena.com/reports/gcc-retail/,"Country>GCC Region|Industry>Retail",gcc-retail
2049,"[:en]Emerging Markets (MSCI) – Threat of a Debt Crisis[:]",https://www.marmoremena.com/reports/emerging-markets-msci-threat-of-a-debt-crisis/,Country|Economy,emerging-markets-msci-threat-of-a-debt-crisis
2053,"[:en]GCC Liquidity Fall - Impact on Banks, Stock Market and Debt Market[:]",https://www.marmoremena.com/reports/gcc-liquidity-fall-impact-on-banks-stock-market-and-debt-market/,"Economy|Country>GCC Region",gcc-liquidity-fall-impact-on-banks-stock-market-and-debt-market
2054,"[:en]Is China Stalling?[:]",https://www.marmoremena.com/reports/is-china-stalling/,Economy,is-china-stalling
2055,"[:en]FIFA World Cup 2022[:]",https://www.marmoremena.com/reports/fifa-world-cup-2022/,Economy|Country>Qatar,fifa-world-cup-2022
2056,"[:en]Kuwait – Dealing with Construction Permits[:]",https://www.marmoremena.com/reports/kuwait-dealing-with-construction-permits/,Economy|Country>Kuwait,kuwait-dealing-with-construction-permits
2057,"[:en]Diworsification : The GCC Oil Stranglehold[:]",https://www.marmoremena.com/reports/diworsification-the-gcc-oil-stranglehold/,"Economy|Country>GCC Region",diworsification-the-gcc-oil-stranglehold
2058,"[:en]Negative Interest Rates[:]",https://www.marmoremena.com/reports/negative-interest-rates/,"Economy|Country>GCC Region",negative-interest-rates
2083,"[:en]Central Bank Shocks - What next? (Bilingual)[:]",https://www.marmoremena.com/reports/central-bank-shocks-what-next-bilingual/,Economy,central-bank-shocks-what-next-bilingual
2084,"[:en]Fiscal Breakeven Oil Price (Bilingual)[:]",https://www.marmoremena.com/reports/fiscal-breakeven-oil-price-bilingual/,Economy,fiscal-breakeven-oil-price-bilingual
2085,"[:en]Kuwait Electricity Tariff Hikes (Bilingual)[:]",https://www.marmoremena.com/reports/kuwait-electricity-tariff-hikes-bilingual/,Economy|Country>Kuwait,kuwait-electricity-tariff-hikes-bilingual
2086,"[:en]Swiss Franc - What Happened? (Bilingual)[:]",https://www.marmoremena.com/reports/swiss-franc-what-happened-bilingual/,Economy,swiss-franc-what-happened-bilingual
2087,"[:en]Cheaper Oil - Is it here to stay? (Bilingual)[:]",https://www.marmoremena.com/reports/cheaper-oil-is-it-here-to-stay-bilingual/,Economy,cheaper-oil-is-it-here-to-stay-bilingual
2088,"[:en]Rising Fuel Prices in Kuwait - Impact on Construction cost  (Bilingual)[:]",https://www.marmoremena.com/reports/rising-fuel-prices-in-kuwait-impact-on-construction-cost-bilingual/,Economy|Country>Kuwait,rising-fuel-prices-in-kuwait-impact-on-construction-cost-bilingual
2089,"[:en]GCC Demographic Shift[:]",https://www.marmoremena.com/reports/gcc-demographic-shift/,"Economy|Country>GCC Region",gcc-demographic-shift
2091,"[:en]Kuwait Credit Growth[:]",https://www.marmoremena.com/reports/kuwait-credit-growth/,Economy|Country>Kuwait,kuwait-credit-growth
2092,"[:en]Kuwait Development Plan[:]",https://www.marmoremena.com/reports/kuwait-development-plan/,Economy|Country>Kuwait,kuwait-development-plan
2093,"[:en]Multiple Directorships in Saudi[:]",https://www.marmoremena.com/reports/multiple-directorships-in-saudi/,"Economy|Country>Saudi Arabia",multiple-directorships-in-saudi
2094,"[:en]Political Risk moving to the forefront[:]",https://www.marmoremena.com/reports/political-risk-moving-to-the-forefront/,"Economy|Country>GCC Region",political-risk-moving-to-the-forefront
2095,"[:en]The Vicious “Square”[:]",https://www.marmoremena.com/reports/the-vicious-square/,Economy|Country>Kuwait,the-vicious-square
2098,"[:en]SOE Heavy Stocks[:]",https://www.marmoremena.com/reports/soe-heavy-stocks/,"Capital Markets>Equity|Country>GCC Region",soe-heavy-stocks
2104,"[:en]Most Valuable Companies in GCC[:]",https://www.marmoremena.com/reports/most-valuable-companies-in-gcc/,"Capital Markets>Equity|Country>GCC Region",most-valuable-companies-in-gcc
2111,"[:en]GCC High Margin Industries[:]",https://www.marmoremena.com/reports/gcc-high-margin-industries/,"Capital Markets>Equity|Country>GCC Region",gcc-high-margin-industries
2112,"[:en]GCC Sovereign Debt Issuances[:]",https://www.marmoremena.com/reports/gcc-sovereign-debt-issuances/,"Capital Markets>Debt|Country>GCC Region",gcc-sovereign-debt-issuances
2113,"[:en]Berkshire Hathaway[:]",https://www.marmoremena.com/reports/berkshire-hathaway/,"Capital Markets>Stocks",berkshire-hathaway
2114,"[:en]Apple - 5 Questions (Bilingual)[:ar]Apple - 5 Questions (Bilingual)[:]",https://www.marmoremena.com/reports/apple-5-questions-bilingual/,"Capital Markets>Stocks",apple-5-questions-bilingual
2131,"[:en]Kuwait’s new Law on Preference Shares - Enhancing Market Breadth (Bilingual)[:]",https://www.marmoremena.com/reports/kuwait-new-law-on-preference-shares/,"Capital Markets>Equity|Country>Kuwait",kuwait-new-law-on-preference-shares
2132,"[:en]Mother of All IPOs - National Commercial Bank (Bilingual)[:]",https://www.marmoremena.com/reports/mother-of-all-ipos-national-commercial-bank-bilingual/,"Country>Saudi Arabia|Capital Markets>Stocks",mother-of-all-ipos-national-commercial-bank-bilingual
2133,"[:en]Alpha Abound: A Study to explore Alpha generation in GCC[:]",https://www.marmoremena.com/reports/alpha-abound-a-study-to-explore-alpha-generation-in-gcc/,"Capital Markets|Country>GCC Region",alpha-abound-a-study-to-explore-alpha-generation-in-gcc
2134,"[:en]MENA Asset Management Policy Perspectives[:]",https://www.marmoremena.com/reports/mena-asset-management-policy-perspectives/,"Capital Markets|Country>MENA Region",mena-asset-management-policy-perspectives
2135,"[:en]Kuwait Investment Sector[:]",https://www.marmoremena.com/reports/kuwait-investment-sector/,Industry>Investment|Country>Kuwait,kuwait-investment-sector
2136,"[:en]Kuwait 15 Index[:]",https://www.marmoremena.com/reports/kuwait-15-index/,"Capital Markets>Equity|Country>Kuwait",kuwait-15-index
2137,"[:en]The Golden Portfolio[:]",https://www.marmoremena.com/reports/the-golden-portfolio/,"Capital Markets|Country>GCC Region",the-golden-portfolio
2138,"[:en]Persistence in Performance - The GCC Experience[:]",https://www.marmoremena.com/reports/persistence-in-performance-the-gcc-experience/,"Capital Markets|Country>GCC Region",persistence-in-performance-the-gcc-experience
2143,"[:en]GCC Bonds and Sukuk Market Survey 2018[:ar]استطلاع سوق السندات والصكوك في دول مجلس التعاون الخليجي 2018[:]",https://www.marmoremena.com/reports/gcc-bonds-and-sukuk-market-survey-2018/,"Capital Markets>GCC Bonds and Sukuk Market|Country>GCC Region",gcc-bonds-and-sukuk-market-survey-2018
2181,"[:en]GCC Restaurant Tech[:ar]تكنولوجيا المطاعم في دول مجلس التعاون الخليجي[:]",https://www.marmoremena.com/reports/gcc-restaurant-tech/,"Technology|Country>GCC Region",gcc-restaurant-tech
2199,"[:en]Geopolitics influences GCC Markets in September, Oil turns volatile[:ar]تقلبات أسعار النفط لا تزال مستمرة ""المركز"": أجواء سبتمبر المتوترة تلقي بظلالها سلباً على الأسواق الخليجية[:]",https://www.marmoremena.com/reports/geopolitics-influences-gcc-markets-in-september-oil-turns-volatile/,"Country>GCC Region|Capital Markets>Market Outlook",geopolitics-influences-gcc-markets-in-september-oil-turns-volatile
2201,"[:en]GCC Risk Premium – H1 2019[:ar]علاوة المخاطر الخليجية - النصف الأول 2019[:]",https://www.marmoremena.com/reports/gcc-risk-premium-h1-2019/,"Country>GCC Region|Capital Markets>GCC WACC",gcc-risk-premium-h1-2019
2245,"[:en]FinTech - Future of Financial Services[:ar]التكنولوجيا المالية - مستقبل الخدمات المالية[:]",https://www.marmoremena.com/reports/fintech-future-of-financial-services/,"Technology|Country>GCC Region|Country>Kuwait",fintech-future-of-financial-services
2267,"[:en]Bahrain raises USD2 billion with first dollar bond issue since bailout[:ar]البحرين تجمع ملياري دولار لأول إصدار سندات دولارية منذ حزمة إنقاذ خليجية[:]",https://www.marmoremena.com/reports/bahrain-raises-usd2-billion-with-first-dollar-bond-issue-since-bailout/,"Country>Bahrain|Others>First Take",bahrain-raises-usd2-billion-with-first-dollar-bond-issue-since-bailout
2298,"[:en]Accelerating Growth of Free Trade Zones[:]",https://www.marmoremena.com/reports/accelerating-growth-of-free-trade-zones/,"Policy>Economic Diversification and Sustainability|Country>GCC Region",accelerating-growth-of-free-trade-zones
2299,"[:en]Research in GCC: The Knowledge Gap[:]",https://www.marmoremena.com/reports/research-in-gcc-the-knowledge-gap/,"Country>GCC Region|Policy>Productivity and Workforce Studies",research-in-gcc-the-knowledge-gap
2300,"[:en]China's Energy Geopolitics and Global Implications[:]",https://www.marmoremena.com/reports/chinas-energy-geopolitics-and-global-implications/,"Policy>Macroeconomic Policies",chinas-energy-geopolitics-and-global-implications
2301,"[:en]Oil & Gas markets and the emergence of new resources[:]",https://www.marmoremena.com/reports/oil-gas-markets-and-the-emergence-of-new-resources/,"Country>GCC Region|Policy>Industries and Sectorial Policies",oil-gas-markets-and-the-emergence-of-new-resources
2302,"[:en]GCC Countries & Asia: Bolstering Energy Ties (2014)[:]",https://www.marmoremena.com/reports/gcc-countries-asia-bolstering-energy-ties-2014/,"Country>GCC Region|Policy>Macroeconomic Policies",gcc-countries-asia-bolstering-energy-ties-2014
2303,"[:en]GCC Corporate Earnings – H1 2019[:ar]أرباح الشركات الخليجية - النصف الأول 2019[:]",https://www.marmoremena.com/reports/gcc-corporate-earnings-h1-2019/,"Capital Markets>GCC Corporate Earnings|Country>GCC Region",gcc-corporate-earnings-h1-2019
2304,"[:en]GCC Energy Strategies: The Way Forward (2014)[:]",https://www.marmoremena.com/reports/gcc-energy-strategies-the-way-forward-2014/,"Policy>Economic Diversification and Sustainability|Country>GCC Region",gcc-energy-strategies-the-way-forward-2014
2306,"[:en]Kuwait - Alternatives for Power Generation (2013)[:]",https://www.marmoremena.com/reports/kuwait-alternatives-for-power-generation-2013/,"Country>Kuwait|Policy>National Competitiveness and Innovation",kuwait-alternatives-for-power-generation-2013
2307,"[:en]Kuwait - Adopting A Sustainable Strategy (2012)[:]",https://www.marmoremena.com/reports/kuwait-adopting-a-sustainable-strategy-2012/,"Policy>Economic Diversification and Sustainability|Country>Kuwait",kuwait-adopting-a-sustainable-strategy-2012
2309,"[:en]Geopolitical and Macroeconomic Implications of the Iranian Nuclear Deal for GCC (Bilingual)[:]",https://www.marmoremena.com/reports/geopolitical-and-macroeconomic-implications-of-the-iranian-nuclear-deal-for-gcc-bilingual/,"Policy>Macroeconomic Policies|Country>MENA Region",geopolitical-and-macroeconomic-implications-of-the-iranian-nuclear-deal-for-gcc-bilingual
2315,"[:en]An Innovation Driven Economic Diversification Strategy for Kuwait (KFAS)[:]",https://www.marmoremena.com/reports/an-innovation-driven-economic-diversification-strategy-for-kuwait-kfas/,"Policy>Economic Diversification and Sustainability|Country>Kuwait",an-innovation-driven-economic-diversification-strategy-for-kuwait-kfas
2323,"[:en]Saudi Arabia Corporate Earnings – H1 2019[:ar]أرباح الشركات السعودية - النصف الأول 2019[:]",https://www.marmoremena.com/reports/saudi-arabia-corporate-earnings-h1-2019/,"Capital Markets>GCC Corporate Earnings|Country>Saudi Arabia",saudi-arabia-corporate-earnings-h1-2019
2328,"[:en]UAE Corporate Earnings – H1 2019[:ar]أرباح الشركات الإماراتية - النصف الأول 2019[:]",https://www.marmoremena.com/reports/uae-corporate-earnings-h1-2019/,"Capital Markets>GCC Corporate Earnings|Country>United Arab Emirates",uae-corporate-earnings-h1-2019
2332,"[:en]Kuwait Jumps 14 spots to register its best ranking yet in Ease of Doing Business[:ar]الكويت تقفز 14 نقطة مسجلة أفضل تصنيف لها حتى الآن من حيث سهولة ممارسة الأعمال[:]",https://www.marmoremena.com/reports/kuwait-jumps-14-spots-to-register-its-best-ranking-yet-in-ease-of-doing-business/,"Others>First Take|Country>Kuwait",kuwait-jumps-14-spots-to-register-its-best-ranking-yet-in-ease-of-doing-business
2343,"[:en]Qatar Corporate Earnings – H1 2019[:ar]أرباح الشركات القطرية - النصف الأول 2019[:]",https://www.marmoremena.com/reports/qatar-corporate-earnings-h1-2019/,"Capital Markets>GCC Corporate Earnings|Country>Qatar",qatar-corporate-earnings-h1-2019
2369,"[:en]Kuwait cuts borrowing rates for the first time in 2019, which other GCC Countries followed US FED Rate Cut?[:ar]الكويت تخفض معدلات الاقتراض لأول مرة في 2019، ما هي دول مجلس التعاون الخليجي الأخرى التي اتبعت خفض سعر الفائدة الخاص باحتياطي الفيدرالي الأمريكي؟[:]",https://www.marmoremena.com/reports/kuwait-cuts-borrowing-rates-for-the-first-time-in-2019-which-other-gcc-countries-followed-us-fed-rate-cut/,"Others>First Take|Country>Kuwait",kuwait-cuts-borrowing-rates-for-the-first-time-in-2019-which-other-gcc-countries-followed-us-fed-rate-cut
2379,"[:en]Kuwait Reforms (Series) - Education[:]",https://www.marmoremena.com/reports/kuwait-reforms-series-education/,"Policy>Industries and Sectorial Policies|Country>Kuwait",kuwait-reforms-series-education
2380,"[:en]Land Reforms in Kuwait[:]",https://www.marmoremena.com/reports/land-reforms-in-kuwait/,Country>Kuwait|Policy>Regulatory,land-reforms-in-kuwait
2381,"[:en]""B.O.T Law- What's New?""[:]",https://www.marmoremena.com/reports/bot-law-whats-new/,Country>Kuwait|Policy>Regulatory,bot-law-whats-new
2382,"[:en]Blueprint for Public Sector Good Governance in Kuwait (2013)[:]",https://www.marmoremena.com/reports/blueprint-for-public-sector-good-governance-in-kuwait-2013/,"Country>Kuwait|Policy>Macroeconomic Policies",blueprint-for-public-sector-good-governance-in-kuwait-2013
2386,"[:en]Kuwait Corporate Earnings – H1 2019[:ar]أرباح الشركات الكويتية - النصف الأول 2019[:]",https://www.marmoremena.com/reports/kuwait-corporate-earnings-h1-2019/,"Capital Markets>GCC Corporate Earnings|Country>Kuwait",kuwait-corporate-earnings-h1-2019
2396,"[:en]Saudi Arabia pulls down GCC Equities, Kuwait bucks the trend[:ar]تراجع السوق السعودي يؤثر سلباً على أسواق دول مجلس التعاون الخليجي عدا الكويت[:]",https://www.marmoremena.com/reports/saudi-arabia-pulls-down-gcc-equities-kuwait-bucks-the-trend/,"Capital Markets>Market Outlook|Country>Saudi Arabia",saudi-arabia-pulls-down-gcc-equities-kuwait-bucks-the-trend
2397,"[:en]Dealing with Bankruptcy in the GCC[:]",https://www.marmoremena.com/reports/dealing-with-bankruptcy-in-the-gcc/,"Country>GCC Region|Policy>Regulatory",dealing-with-bankruptcy-in-the-gcc
2398,"[:en]Tools to Strengthen & Support Kuwait's Private Sector (2012)[:]",https://www.marmoremena.com/reports/tools-to-strengthen-support-kuwaits-private-sector-2012/,"Policy>Economic Diversification and Sustainability|Country>Kuwait",tools-to-strengthen-support-kuwaits-private-sector-2012
2400,"[:en]Got a CMA: What Next?[:]",https://www.marmoremena.com/reports/got-a-cma-what-next/,Country>Kuwait|Policy>Regulatory,got-a-cma-what-next
2401,"[:en]The New Regulations for Kuwait Investment Sector[:]",https://www.marmoremena.com/reports/the-new-regulations-for-kuwait-investment-sector/,Country>Kuwait|Policy>Regulatory,the-new-regulations-for-kuwait-investment-sector
2403,"[:en]SME Startup Stories in GCC[:]",https://www.marmoremena.com/reports/sme-startup-stories-in-gcc/,"Policy>Economic Diversification and Sustainability|Country>GCC Region",sme-startup-stories-in-gcc
2404,"[:en]GCC Cloud Computing[:]",https://www.marmoremena.com/reports/gcc-cloud-computing/,"Technology|Policy>Economic Diversification and Sustainability|Country>GCC Region",gcc-cloud-computing
2405,"[:en]The Internet of Things ! Big Data[:]",https://www.marmoremena.com/reports/the-internet-of-things-big-data/,"Technology|Policy>Economic Diversification and Sustainability|Country>GCC Region",the-internet-of-things-big-data
2439,"[:en]Sovereign Wealth Funds - GCC Institutional Investors[:ar]صناديق الثروة السيادية - المؤسسات الاستثمارية في دول مجلس التعاون الخليجي[:]",https://www.marmoremena.com/reports/sovereign-wealth-funds-gcc-institutional-investors/,"Country>GCC Region|Industry>Others",sovereign-wealth-funds-gcc-institutional-investors
2440,"[:en]Saudi Aramco Valuation[:ar]تقييم أرامكو السعودية[:]",https://www.marmoremena.com/reports/saudi-aramco-valuation/,"Capital Markets>Equity|Country>Saudi Arabia",saudi-aramco-valuation
2451,"[:en]GCC Listed Companies with high cash holding – what can one learn?[:ar]الشركات المدرجة في دول مجلس التعاون الخليجي ذات حيازات نقدية مرتفعة - ما الذي نتعلمه من ذلك؟[:]",https://www.marmoremena.com/reports/gcc-listed-companies-with-high-cash-holding/,"Capital Markets>Equity|Country>GCC Region",gcc-listed-companies-with-high-cash-holding
2497,"[:en]GCC M&A Report - Q3 2019[:ar]تقرير صفقات الاندماج والاستحواذ الخليجية - الربع الثالث 2019[:]",https://www.marmoremena.com/reports/gcc-ma-report-q3-2019/,"Capital Markets>GCC M&amp;A|Country>GCC Region",gcc-ma-report-q3-2019
2505,"[:en]Abu Dhabi National Oil Company’s Murban crude futures to be listed on Intercontinental Exchange[:ar]إدراج العقود الآجلة لخام مربان لشركة بترول أبوظبي الوطنية في بورصة انتركونتيننتال[:]",https://www.marmoremena.com/reports/abu-dhabi-national-oil-companys-murban-crude-futures-to-be-listed-on-intercontinental-exchange/,"Others>First Take|Country>United Arab Emirates",abu-dhabi-national-oil-companys-murban-crude-futures-to-be-listed-on-intercontinental-exchange
2510,"[:en]Kuwait - Private Labor Market (2013)[:]",https://www.marmoremena.com/reports/kuwait-private-labor-market-2013/,"Country>Kuwait|Policy>Productivity and Workforce Studies",kuwait-private-labor-market-2013
2511,"[:en]The GCC Diplomatic Crisis over Qatar[:]",https://www.marmoremena.com/reports/the-gcc-diplomatic-crisis-over-qatar/,"Policy>Macroeconomic Policies|Country>Qatar",the-gcc-diplomatic-crisis-over-qatar
2513,"[:en]Kuwait - Starting Business[:]",https://www.marmoremena.com/reports/kuwait-starting-business/,Country>Kuwait|Policy>Regulatory,kuwait-starting-business
2518,"[:en]Saudi Arabia sets record budget in 2018[:]",https://www.marmoremena.com/reports/saudi-arabia-sets-record-budget-in-2018/,"Others>First Take|Country>Saudi Arabia",saudi-arabia-sets-record-budget-in-2018
